Name: 广东新闻, URL: http://183.11.239.36:808/hls/5/index.m3u8, Date: None, Resolution: None, Response Time: 463 ms
Name: 明珠台, URL: 124.128.73.58, Date: None, Resolution: None, Response Time: 499 ms
Name: 明珠台, URL: 61.138.128.226, Date: 121.24.98.90, Resolution: None, Response Time: 1333 ms
Name: 明珠台, URL: 59.173.243.210, Date: None, Resolution: None, Response Time: 482 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: 222.241.154.37, Date: 112.27.145.212, Resolution: None, Response Time: 968 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23$LR•IPV4『线路12』, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: iptvcyp.top, Date: 116.117.104.29, Resolution: None, Response Time: 7305 ms
Name: 明珠台, URL: 58.220.219.14, Date: 222.218.158.156, Resolution: None, Response Time: 459 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 101 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: http://aktv.top/AKTV/stream/aktv/null-2/00109.ts?AK_KEY=2461615439, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: 116.117.105.198, Date: mom.cloudns.be, Resolution: None, Response Time: 521 ms
Name: 明珠台, URL: 58.48.37.158, Date: 183.11.239.36, Resolution: None, Response Time: 488 ms
Name: 明珠台, URL: 183.11.239.36, Date: 120.192.226.35, Resolution: None, Response Time: 463 ms
Name: 明珠台, URL: 124.128.73.58, Date: None, Resolution: None, Response Time: 499 ms
Name: 明珠台, URL: 61.138.128.226, Date: 121.24.98.90, Resolution: None, Response Time: 1333 ms
Name: 明珠台, URL: 59.173.243.210, Date: None, Resolution: None, Response Time: 482 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: 222.241.154.37, Date: 112.27.145.212, Resolution: None, Response Time: 968 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23$LR•IPV4『线路12』, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: iptvcyp.top, Date: 116.117.104.29, Resolution: None, Response Time: 7305 ms
Name: 明珠台, URL: 58.220.219.14, Date: 222.218.158.156, Resolution: None, Response Time: 459 ms
Name: 明珠台, URL: 222.241.154.37, Date: 113.195.172.192, Resolution: None, Response Time: 968 ms
Name: 明珠台, URL: 116.117.105.198, Date: mom.cloudns.be, Resolution: None, Response Time: 521 ms
Name: 明珠台, URL: 58.48.37.158, Date: 183.11.239.36, Resolution: None, Response Time: 488 ms
Name: 明珠台, URL: 183.11.239.36, Date: 120.192.226.35, Resolution: None, Response Time: 463 ms
Name: 明珠台, URL: 124.128.73.58, Date: None, Resolution: None, Response Time: 499 ms
Name: 明珠台, URL: 61.138.128.226, Date: 121.24.98.90, Resolution: None, Response Time: 1333 ms
Name: 明珠台, URL: 59.173.243.210, Date: None, Resolution: None, Response Time: 482 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 明珠台, URL: 222.241.154.37, Date: 112.27.145.212, Resolution: None, Response Time: 968 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: http://122.152.202.33/s/81a8a44f/index.m3u8?id=23$LR•IPV4『线路12』, Date: None, Resolution: None, Response Time: 643 ms
Name: 明珠台, URL: iptvcyp.top, Date: 116.117.104.29, Resolution: None, Response Time: 7305 ms
Name: 明珠台, URL: 58.220.219.14, Date: 222.218.158.156, Resolution: None, Response Time: 459 ms
Name: CCTV17, URL: http://180.158.191.162:9999/udp/239.45.3.52:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV17, URL: http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268004/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268004, Date: None, Resolution: None, Response Time: 3193 ms
Name: CCTV17, URL: http://121.24.99.16:8090/hls/15/index.m3u8, Date: None, Resolution: None, Response Time: 511 ms
Name: CCTV17, URL: http://bjlive.outside.live.pthv.gitv.tv/live/CCTV17hd-8M/live.m3u8, Date: None, Resolution: None, Response Time: 1864 ms
Name: CCTV17, URL: http://58.57.21.166:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV17, URL: http://59.173.243.210:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV17, URL: http://iptvcyp.top:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 7305 ms
Name: CCTV17, URL: http://60.210.100.54:352/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 495 ms
Name: CCTV17, URL: http://221.0.78.198:1681/hls/10289/index.m3u8, Date: None, Resolution: None, Response Time: 662 ms
Name: CCTV17, URL: http://223.151.49.74:59901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV17, URL: http://119.163.63.188:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 493 ms
Name: CCTV17, URL: http://59.173.183.242:9901/tsfile/live/0017_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 4423 ms
Name: CCTV17, URL: http://180.141.133.145:4200/udp/239.81.0.227:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV17, URL: http://111.225.112.26:808/tsfile/live/0016_1.m3u8, Date: None, Resolution: None, Response Time: 502 ms
Name: CCTV17, URL: http://120.234.5.29:6000/udp/239.20.0.7:3376$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 14 ms
Name: CCTV17, URL: http://119.163.57.184:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV17, URL: http://118.122.189.74:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 524 ms
Name: CCTV17, URL: http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 518 ms
Name: CCTV17, URL: http://36.35.16.98:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 954 ms
Name: CCTV17, URL: http://58.57.21.166:9901/tsfile/live/0019_1.m3u8, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV17, URL: http://beijinglive.online.domybox.com:91/live/CCTV17hd-8M/live.m3u8, Date: None, Resolution: None, Response Time: 619 ms
Name: CCTV17, URL: http://59.173.183.242:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 4423 ms
Name: CCTV17, URL: http://183.223.157.33:9901/tsfile/live/0016_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 5214 ms
Name: CCTV17, URL: http://211.158.99.249:8005/udp/225.0.4.179:7980$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 130 ms
Name: CCTV17, URL: http://220.164.192.48:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 526 ms
Name: CCTV17, URL: http://222.134.245.16:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 4596 ms
Name: CCTV17, URL: http://119.163.228.205:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 495 ms
Name: CCTV17, URL: http://171.88.175.52:8888/udp/239.93.0.92:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV17, URL: http://183.223.157.33:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 5214 ms
Name: CCTV17, URL: http://58.48.37.158:1111/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 488 ms
Name: CCTV17, URL: http://123.129.70.178:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV17, URL: http://123.129.70.178:9901/tsfile/live/0017_1.m3u8, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV17, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 404 ms
Name: CCTV17, URL: http://61.157.139.15:9901/tsfile/live/2386_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 527 ms
Name: CCTV17, URL: http://180.141.133.145:4200/udp/239.81.0.228:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: 220.249.114.102, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: None, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$LR•IPV4『线路3』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8$LR•IPV4『线路14』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 116.117.105.198, Date: 1.69.64.25, Resolution: None, Response Time: 521 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 210.22.75.86, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 58.48.37.158, Date: 116.117.104.29, Resolution: None, Response Time: 488 ms
Name: 凤凰香港, URL: 218.3.138.25, Date: None, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 113.57.93.165, Date: None, Resolution: None, Response Time: 468 ms
Name: 凤凰香港, URL: 58.51.111.46, Date: 47.109.181.197, Resolution: None, Response Time: 988 ms
Name: 凤凰香港, URL: 58.48.5.186, Date: 123.139.57.170, Resolution: None, Response Time: 508 ms
Name: 凤凰香港, URL: 183.11.239.36, Date: None, Resolution: None, Response Time: 463 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 110.241.188.198, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 120.224.178.16, Date: None, Resolution: None, Response Time: 896 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 凤凰香港, URL: https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$LR•IPV4『线路11』|1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: 220.249.114.102, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: None, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$LR•IPV4『线路3』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8$LR•IPV4『线路14』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 116.117.105.198, Date: 1.69.64.25, Resolution: None, Response Time: 521 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 210.22.75.86, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 58.48.37.158, Date: 116.117.104.29, Resolution: None, Response Time: 488 ms
Name: 凤凰香港, URL: 218.3.138.25, Date: None, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 113.57.93.165, Date: None, Resolution: None, Response Time: 468 ms
Name: 凤凰香港, URL: 58.51.111.46, Date: 47.109.181.197, Resolution: None, Response Time: 988 ms
Name: 凤凰香港, URL: 58.48.5.186, Date: 123.139.57.170, Resolution: None, Response Time: 508 ms
Name: 凤凰香港, URL: 183.11.239.36, Date: None, Resolution: None, Response Time: 463 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 110.241.188.198, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 120.224.178.16, Date: None, Resolution: None, Response Time: 896 ms
Name: 凤凰香港, URL: iptvcyp.top, Date: 112.114.137.80, Resolution: None, Response Time: 7305 ms
Name: 凤凰香港, URL: 27.11.63.23$1920x1080, Date: 118.81.90.68, Resolution: 1920x1080, Response Time: 343 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: 220.249.114.102, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: 58.57.21.166, Date: None, Resolution: None, Response Time: 481 ms
Name: 凤凰香港, URL: http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$LR•IPV4『线路3』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8$LR•IPV4『线路14』, Date: None, Resolution: None, Response Time: 934 ms
Name: 凤凰香港, URL: 116.117.105.198, Date: 1.69.64.25, Resolution: None, Response Time: 521 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 210.22.75.86, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 58.48.37.158, Date: 116.117.104.29, Resolution: None, Response Time: 488 ms
Name: 凤凰香港, URL: 218.3.138.25, Date: None, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 113.57.93.165, Date: None, Resolution: None, Response Time: 468 ms
Name: 凤凰香港, URL: 58.51.111.46, Date: 47.109.181.197, Resolution: None, Response Time: 988 ms
Name: 凤凰香港, URL: 58.48.5.186, Date: 123.139.57.170, Resolution: None, Response Time: 508 ms
Name: 凤凰香港, URL: 183.11.239.36, Date: None, Resolution: None, Response Time: 463 ms
Name: 凤凰香港, URL: https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8, Date: None, Resolution: None, Response Time: 808 ms
Name: 凤凰香港, URL: 123.129.70.178, Date: 110.241.188.198, Resolution: None, Response Time: 474 ms
Name: 凤凰香港, URL: 120.224.178.16, Date: None, Resolution: None, Response Time: 896 ms
Name: CCTV5, URL: http://180.158.191.162:9999/udp/239.45.1.69:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV5, URL: http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000025222/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000025222, Date: None, Resolution: None, Response Time: 3193 ms
Name: CCTV5, URL: http://113.57.93.165:9900/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 468 ms
Name: CCTV5, URL: https://stream1.freetv.fun/ipv6-cctv-5-12.m3u8$1280x720, Date: None, Resolution: 1280x720, Response Time: 375 ms
Name: CCTV5, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 404 ms
Name: CCTV5, URL: http://119.163.199.98:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 490 ms
Name: CCTV5, URL: http://58.57.21.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV5, URL: http://59.173.183.242:9901/tsfile/live/0005_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 4423 ms
Name: CCTV5, URL: http://123.182.60.29:9002/hls/7/index.m3u8, Date: None, Resolution: None, Response Time: 708 ms
Name: CCTV5, URL: http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV5, URL: http://bjlive.outside.live.pthv.gitv.tv/live/CCTV5hd-8M/live.m3u8, Date: None, Resolution: None, Response Time: 1864 ms
Name: CCTV5, URL: http://223.107.105.100:9901/tsfile/live/0005_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 387 ms
Name: CCTV5, URL: http://fangke.blueswords.com:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1661 ms
Name: CCTV5, URL: http://58.17.48.228:808/hls/5/index.m3u8, Date: None, Resolution: None, Response Time: 483 ms
Name: CCTV5, URL: http://60.12.183.46:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: CCTV5, URL: http://221.213.69.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV5, URL: http://123.129.70.178:9901/tsfile/live/0005_1.m3u8, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV5, URL: http://124.128.73.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 499 ms
Name: CCTV5, URL: http://36.35.16.98:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 954 ms
Name: CCTV5, URL: http://124.128.73.58:9901/tsfile/live/0005_1.m3u8, Date: None, Resolution: None, Response Time: 499 ms
Name: CCTV5, URL: http://180.141.133.145:4200/udp/239.81.0.101:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV5, URL: http://1.82.215.141:80/xjbuv52-zp.live.bestvcdn.com.cn/live/program/live/cctv58m/8000000/mnf.m3u8, Date: None, Resolution: None, Response Time: 677 ms
Name: CCTV5, URL: http://iptvcyp.top:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 7305 ms
Name: CCTV5, URL: http://211.158.99.249:8005/udp/225.0.4.143:7980$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 130 ms
Name: CCTV5, URL: http://zhixiao.outside.live.pthv.gitv.tv/live/CCTV5hd-8M/live.m3u8, Date: None, Resolution: None, Response Time: 849 ms
Name: CCTV5, URL: http://112.234.23.81:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 488 ms
Name: CCTV5, URL: http://58.48.37.158:1111/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 488 ms
Name: CCTV5, URL: http://210.22.75.86:9901/tsfile/live/0005_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 461 ms
Name: CCTV5, URL: http://210.22.75.86:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 461 ms
Name: CCTV5, URL: http://beijinglive.online.domybox.com:91/live/CCTV5hd-8M/live.m3u8, Date: None, Resolution: None, Response Time: 619 ms
Name: CCTV5, URL: http://58.57.21.166:9901/tsfile/live/0005_1.m3u8, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV5, URL: http://116.117.105.198:8096/tsfile/live/0005_1.m3u8, Date: None, Resolution: None, Response Time: 521 ms
Name: CCTV5, URL: http://120.234.5.29:6000/udp/239.20.0.30:3284$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 14 ms
Name: CCTV5, URL: http://171.88.175.52:8888/udp/239.93.42.37:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV5, URL: http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV5, URL: http://119.163.57.184:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV5, URL: http://111.225.112.26:808/tsfile/live/0017_1.m3u8, Date: None, Resolution: None, Response Time: 502 ms
Name: CCTV5, URL: http://180.141.133.145:4200/udp/239.81.0.232:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV5, URL: http://175.0.32.62:8081/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 1306 ms
Name: CCTV5, URL: http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 563 ms
Name: CCTV5, URL: http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 5214 ms
Name: CCTV5, URL: http://122.234.254.49:4000/udp/233.50.201.220:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV5, URL: http://118.122.189.74:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 524 ms
Name: CCTV5, URL: http://171.88.175.52:8888/udp/239.93.1.36:8004$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV5, URL: http://58.48.5.186:1111/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 508 ms
Name: CCTV5, URL: http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 5214 ms
Name: CCTV5, URL: http://122.234.254.49:4000/udp/233.50.201.197:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 125 ms
Name: CCTV5, URL: http://113.57.20.158:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 518 ms
Name: 央视台球, URL: http://222.169.41.210:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 534 ms
Name: 新动漫, URL: http://180.141.133.145:4200/udp/239.81.0.235:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV8, URL: http://180.158.191.162:9999/udp/239.45.1.71:5140$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 375 ms
Name: CCTV8, URL: http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000003736/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000003736, Date: None, Resolution: None, Response Time: 3193 ms
Name: CCTV8, URL: http://59.173.183.242:9901/tsfile/live/0008_1.m3u8?key=txiptv, Date: None, Resolution: None, Response Time: 4423 ms
Name: CCTV8, URL: http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 493 ms
Name: CCTV8, URL: http://180.141.133.145:4200/udp/239.81.0.234:4056$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 163 ms
Name: CCTV8, URL: http://58.57.21.166:9901/tsfile/live/0008_1.m3u8, Date: None, Resolution: None, Response Time: 481 ms
Name: CCTV8, URL: http://1732e975z9.zicp.fun:8082/hls/9/index.m3u8, Date: None, Resolution: None, Response Time: 1292 ms
Name: CCTV8, URL: http://223.151.49.74:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV8, URL: http://61.157.139.15:9901/tsfile/live/2378_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 527 ms
Name: CCTV8, URL: http://122.139.47.206:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 507 ms
Name: CCTV8, URL: http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 518 ms
Name: CCTV8, URL: http://60.12.183.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0, Date: None, Resolution: None, Response Time: 469 ms
Name: CCTV8, URL: http://112.234.23.81:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 488 ms
Name: CCTV8, URL: http://183.223.157.33:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 5214 ms
